"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"473","Frejgatan 20, Stockholm","691","Masthamnen","12/1/2019 - 12/31/2019, Every day, Daily Average",881,613,1265
"473","Frejgatan 20, Stockholm","692","Maria Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",920,619,1366
"473","Frejgatan 20, Stockholm","693","Vikdalen","12/1/2019 - 12/31/2019, Every day, Daily Average",1239,887,1730
"473","Frejgatan 20, Stockholm","694","Jarlaberg","12/1/2019 - 12/31/2019, Every day, Daily Average",1197,889,1610
"473","Frejgatan 20, Stockholm","695","Skinnarviksringen","12/1/2019 - 12/31/2019, Every day, Daily Average",1051,727,1517
"473","Frejgatan 20, Stockholm","696","Östra Gröndal","12/1/2019 - 12/31/2019, Every day, Daily Average",548,353,849
"473","Frejgatan 20, Stockholm","698","Bergsund","12/1/2019 - 12/31/2019, Every day, Daily Average",882,598,1299
"473","Frejgatan 20, Stockholm","699","Katarina Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",1199,858,1674
"473","Frejgatan 20, Stockholm","700","Eknäs","12/1/2019 - 12/31/2019, Every day, Daily Average",1415,1095,1827
"473","Frejgatan 20, Stockholm","701","Östra Ektorp","12/1/2019 - 12/31/2019, Every day, Daily Average",1302,983,1723
"473","Frejgatan 20, Stockholm","702","Bysistäppan","12/1/2019 - 12/31/2019, Every day, Daily Average",879,597,1292
"473","Frejgatan 20, Stockholm","703","Västra Ektorp","12/1/2019 - 12/31/2019, Every day, Daily Average",1291,969,1718
"473","Frejgatan 20, Stockholm","704","Swedenborgsgatan","12/1/2019 - 12/31/2019, Every day, Daily Average",944,655,1359
"473","Frejgatan 20, Stockholm","705","Ersta","12/1/2019 - 12/31/2019, Every day, Daily Average",921,649,1305
"473","Frejgatan 20, Stockholm","706","Skogalund","12/1/2019 - 12/31/2019, Every day, Daily Average",1258,938,1686
"473","Frejgatan 20, Stockholm","707","Zinkensdamm","12/1/2019 - 12/31/2019, Every day, Daily Average",976,687,1385
"473","Frejgatan 20, Stockholm","708","Hornstull","12/1/2019 - 12/31/2019, Every day, Daily Average",959,671,1370
"473","Frejgatan 20, Stockholm","709","Södra Nämndhuset","12/1/2019 - 12/31/2019, Every day, Daily Average",1024,704,1488
"473","Frejgatan 20, Stockholm","710","Saltängen","12/1/2019 - 12/31/2019, Every day, Daily Average",1328,1003,1756
"473","Frejgatan 20, Stockholm","711","Bergsgruvan","12/1/2019 - 12/31/2019, Every day, Daily Average",945,665,1342
"473","Frejgatan 20, Stockholm","714","Södra Station Öst","12/1/2019 - 12/31/2019, Every day, Daily Average",803,507,1270
"473","Frejgatan 20, Stockholm","715","Sofia Kyrka","12/1/2019 - 12/31/2019, Every day, Daily Average",944,670,1328
"473","Frejgatan 20, Stockholm","716","Nytorget","12/1/2019 - 12/31/2019, Every day, Daily Average",1093,765,1560
"473","Frejgatan 20, Stockholm","718","Lövholmen","12/1/2019 - 12/31/2019, Every day, Daily Average",909,612,1348
"473","Frejgatan 20, Stockholm","719","Finntorp","12/1/2019 - 12/31/2019, Every day, Daily Average",1114,806,1538
"473","Frejgatan 20, Stockholm","720","Åsötorget","12/1/2019 - 12/31/2019, Every day, Daily Average",862,543,1366
"473","Frejgatan 20, Stockholm","721","Östra Åsö","12/1/2019 - 12/31/2019, Every day, Daily Average",1117,754,1653
"473","Frejgatan 20, Stockholm","722","Nacka Centrum","12/1/2019 - 12/31/2019, Every day, Daily Average",1207,886,1643
"473","Frejgatan 20, Stockholm","723","Bjurholmsplan","12/1/2019 - 12/31/2019, Every day, Daily Average",1039,722,1493
"473","Frejgatan 20, Stockholm","725","Barnängen","12/1/2019 - 12/31/2019, Every day, Daily Average",947,671,1335
"473","Frejgatan 20, Stockholm","726","Danviken N","12/1/2019 - 12/31/2019, Every day, Daily Average",985,713,1360
"473","Frejgatan 20, Stockholm","728","Sköldgatan Nord","12/1/2019 - 12/31/2019, Every day, Daily Average",1108,748,1640
"473","Frejgatan 20, Stockholm","729","Henriksdal","12/1/2019 - 12/31/2019, Every day, Daily Average",1184,828,1691
"473","Frejgatan 20, Stockholm","730","Vita Bergen","12/1/2019 - 12/31/2019, Every day, Daily Average",956,702,1301
"473","Frejgatan 20, Stockholm","731","Västra Åsö","12/1/2019 - 12/31/2019, Every day, Daily Average",961,697,1324
"473","Frejgatan 20, Stockholm","732","Nämndhusområdet","12/1/2019 - 12/31/2019, Every day, Daily Average",1152,846,1568
"473","Frejgatan 20, Stockholm","735","Årstaäng","12/1/2019 - 12/31/2019, Every day, Daily Average",814,551,1201
"473","Frejgatan 20, Stockholm","736","Sköldgatan Syd","12/1/2019 - 12/31/2019, Every day, Daily Average",1124,762,1656
"473","Frejgatan 20, Stockholm","737","Duvnäs","12/1/2019 - 12/31/2019, Every day, Daily Average",1326,963,1825
"473","Frejgatan 20, Stockholm","738","Helgalunden","12/1/2019 - 12/31/2019, Every day, Daily Average",877,563,1365
"473","Frejgatan 20, Stockholm","739","Alphyddan","12/1/2019 - 12/31/2019, Every day, Daily Average",1074,771,1494
"473","Frejgatan 20, Stockholm","740","Vinterviken","12/1/2019 - 12/31/2019, Every day, Daily Average",571,374,871
"473","Frejgatan 20, Stockholm","741","Rosenlund","12/1/2019 - 12/31/2019, Every day, Daily Average",1048,709,1548
"473","Frejgatan 20, Stockholm","743","Liljeholmsberget","12/1/2019 - 12/31/2019, Every day, Daily Average",946,642,1392
"473","Frejgatan 20, Stockholm","744","Storängen","12/1/2019 - 12/31/2019, Every day, Daily Average",1271,929,1737
"473","Frejgatan 20, Stockholm","745","Södersjukhuset","12/1/2019 - 12/31/2019, Every day, Daily Average",1177,802,1725
"473","Frejgatan 20, Stockholm","747","Blekingetäppan","12/1/2019 - 12/31/2019, Every day, Daily Average",946,633,1412
"473","Frejgatan 20, Stockholm","748","Axelsberg Nord","12/1/2019 - 12/31/2019, Every day, Daily Average",852,611,1188
"473","Frejgatan 20, Stockholm","749","Årsta Gård","12/1/2019 - 12/31/2019, Every day, Daily Average",932,604,1436
"473","Frejgatan 20, Stockholm","750","Blecktornet","12/1/2019 - 12/31/2019, Every day, Daily Average",898,648,1244
"473","Frejgatan 20, Stockholm","752","Eriksdal","12/1/2019 - 12/31/2019, Every day, Daily Average",821,542,1242
"473","Frejgatan 20, Stockholm","753","Sankt Sigfrid","12/1/2019 - 12/31/2019, Every day, Daily Average",595,387,913
"473","Frejgatan 20, Stockholm","754","Nybohov","12/1/2019 - 12/31/2019, Every day, Daily Average",611,399,933
"473","Frejgatan 20, Stockholm","756","Sickla industriomr","12/1/2019 - 12/31/2019, Every day, Daily Average",1063,757,1491
"473","Frejgatan 20, Stockholm","759","Ekudden","12/1/2019 - 12/31/2019, Every day, Daily Average",1146,854,1536
"473","Frejgatan 20, Stockholm","760","Danviken S","12/1/2019 - 12/31/2019, Every day, Daily Average",1166,784,1731
"473","Frejgatan 20, Stockholm","762","Tullgården","12/1/2019 - 12/31/2019, Every day, Daily Average",876,570,1345
"473","Frejgatan 20, Stockholm","763","Örnsberg Nord-Öst","12/1/2019 - 12/31/2019, Every day, Daily Average",795,562,1124
"473","Frejgatan 20, Stockholm","764","Skanstull","12/1/2019 - 12/31/2019, Every day, Daily Average",863,563,1321
"473","Frejgatan 20, Stockholm","765","Nyboda Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",662,433,1010
"473","Frejgatan 20, Stockholm","766","Hammarbyvägen Ö","12/1/2019 - 12/31/2019, Every day, Daily Average",1089,759,1560
"473","Frejgatan 20, Stockholm","767","Nyboda V","12/1/2019 - 12/31/2019, Every day, Daily Average",644,421,983
"473","Frejgatan 20, Stockholm","770","Hammarbyvägen V","12/1/2019 - 12/31/2019, Every day, Daily Average",1028,669,1579
"473","Frejgatan 20, Stockholm","771","Örnsbergs industriomr","12/1/2019 - 12/31/2019, Every day, Daily Average",816,582,1143
"473","Frejgatan 20, Stockholm","772","Årsta Centrum","12/1/2019 - 12/31/2019, Every day, Daily Average",885,588,1331
"473","Frejgatan 20, Stockholm","773","Tallbacken","12/1/2019 - 12/31/2019, Every day, Daily Average",1216,851,1737
"473","Frejgatan 20, Stockholm","774","Norra Mälarhöjden","12/1/2019 - 12/31/2019, Every day, Daily Average",1022,754,1384
"473","Frejgatan 20, Stockholm","775","Fastlagsvägen","12/1/2019 - 12/31/2019, Every day, Daily Average",730,522,1019
"473","Frejgatan 20, Stockholm","776","Örnsberg Syd-Öst","12/1/2019 - 12/31/2019, Every day, Daily Average",795,563,1122
"473","Frejgatan 20, Stockholm","779","Örnsberg Syd-Väst","12/1/2019 - 12/31/2019, Every day, Daily Average",794,578,1089
"473","Frejgatan 20, Stockholm","780","Skanskvarn","12/1/2019 - 12/31/2019, Every day, Daily Average",837,571,1225
"473","Frejgatan 20, Stockholm","781","Svandammen","12/1/2019 - 12/31/2019, Every day, Daily Average",763,521,1116
"473","Frejgatan 20, Stockholm","782","Axelsberg Syd-Öst","12/1/2019 - 12/31/2019, Every day, Daily Average",866,626,1196
"473","Frejgatan 20, Stockholm","783","Sågtorp","12/1/2019 - 12/31/2019, Every day, Daily Average",1366,989,1886
"473","Frejgatan 20, Stockholm","784","Erstavik","12/1/2019 - 12/31/2019, Every day, Daily Average",1384,1013,1889
"473","Frejgatan 20, Stockholm","787","Björkhagen","12/1/2019 - 12/31/2019, Every day, Daily Average",1165,781,1737
"473","Frejgatan 20, Stockholm","788","Yttre Bredäng","12/1/2019 - 12/31/2019, Every day, Daily Average",900,659,1228
"473","Frejgatan 20, Stockholm","789","Telefonplan","12/1/2019 - 12/31/2019, Every day, Daily Average",763,542,1073
"473","Frejgatan 20, Stockholm","791","Vretensborg","12/1/2019 - 12/31/2019, Every day, Daily Average",690,447,1062
"473","Frejgatan 20, Stockholm","792","Norra Hägerstensåsen","12/1/2019 - 12/31/2019, Every day, Daily Average",848,629,1142
"473","Frejgatan 20, Stockholm","794","Skärmarbrink","12/1/2019 - 12/31/2019, Every day, Daily Average",891,603,1315
"473","Frejgatan 20, Stockholm","795","Upplagsvägen","12/1/2019 - 12/31/2019, Every day, Daily Average",755,474,1202
"473","Frejgatan 20, Stockholm","796","Hammarbyhöjden","12/1/2019 - 12/31/2019, Every day, Daily Average",1093,745,1602
"473","Frejgatan 20, Stockholm","797","Fisksätra sm","12/1/2019 - 12/31/2019, Every day, Daily Average",1443,1069,1947
"473","Frejgatan 20, Stockholm","798","Gullmarsplan","12/1/2019 - 12/31/2019, Every day, Daily Average",875,604,1266
"473","Frejgatan 20, Stockholm","801","Mikrofonvägen","12/1/2019 - 12/31/2019, Every day, Daily Average",710,488,1031
"473","Frejgatan 20, Stockholm","802","Karusellvägen","12/1/2019 - 12/31/2019, Every day, Daily Average",701,474,1035
"473","Frejgatan 20, Stockholm","803","Årsta partihallar","12/1/2019 - 12/31/2019, Every day, Daily Average",809,518,1262
"473","Frejgatan 20, Stockholm","804","Södra Hägerstensåsen","12/1/2019 - 12/31/2019, Every day, Daily Average",840,594,1187
"473","Frejgatan 20, Stockholm","805","Slakthuset","12/1/2019 - 12/31/2019, Every day, Daily Average",897,616,1304
"473","Frejgatan 20, Stockholm","807","Bredängs Allé","12/1/2019 - 12/31/2019, Every day, Daily Average",1043,763,1425
"473","Frejgatan 20, Stockholm","810","Västra Enskede Gård","12/1/2019 - 12/31/2019, Every day, Daily Average",950,670,1346
"473","Frejgatan 20, Stockholm","811","Västertorp","12/1/2019 - 12/31/2019, Every day, Daily Average",823,592,1143
"473","Frejgatan 20, Stockholm","812","Saltsjöbaden centrum","12/1/2019 - 12/31/2019, Every day, Daily Average",1568,1163,2112
"473","Frejgatan 20, Stockholm","813","Valla Gärde","12/1/2019 - 12/31/2019, Every day, Daily Average",855,555,1316
"473","Frejgatan 20, Stockholm","814","Västberga Gård","12/1/2019 - 12/31/2019, Every day, Daily Average",740,505,1082
"473","Frejgatan 20, Stockholm","815","Hökmossen","12/1/2019 - 12/31/2019, Every day, Daily Average",881,620,1251
"473","Frejgatan 20, Stockholm","816","Östbergahöjden","12/1/2019 - 12/31/2019, Every day, Daily Average",1007,703,1441
"473","Frejgatan 20, Stockholm","817","Västra Enskedefältet","12/1/2019 - 12/31/2019, Every day, Daily Average",999,719,1386
"473","Frejgatan 20, Stockholm","818","Tattby","12/1/2019 - 12/31/2019, Every day, Daily Average",1642,1225,2200
"473","Frejgatan 20, Stockholm","820","Norra Solberga","12/1/2019 - 12/31/2019, Every day, Daily Average",771,526,1128
"473","Frejgatan 20, Stockholm","822","Kärrtorp","12/1/2019 - 12/31/2019, Every day, Daily Average",1107,787,1555
"473","Frejgatan 20, Stockholm","824","Salems glesbygd","12/1/2019 - 12/31/2019, Every day, Daily Average",1442,1155,1800
"473","Frejgatan 20, Stockholm","825","Dalen","12/1/2019 - 12/31/2019, Every day, Daily Average",979,695,1378
"473","Frejgatan 20, Stockholm","826","Gulddragaren","12/1/2019 - 12/31/2019, Every day, Daily Average",855,633,1154
"473","Frejgatan 20, Stockholm","827","Sandsborg","12/1/2019 - 12/31/2019, Every day, Daily Average",921,641,1321
"473","Frejgatan 20, Stockholm","828","Västra Solberga","12/1/2019 - 12/31/2019, Every day, Daily Average",769,538,1098
